"exp_coef","exp_coef_2","lower_95","upper_95","drug","p_value","se","adjusted_pval"
0.590955183352285,1.69217569821005,0.197237527690678,1.77059625934177,"Ramelteon",0.347461118732166,0.559873275499325,0.598140992957369
0.343831736362702,2.90839935422691,0.0377484307217212,3.13179278369747,"Sevelamer Hydrochloride",0.343559727660255,1.12716790313809,0.598140992957369
1.90081704233972,0.526089559239798,0.487008718773116,7.418974833862,"Apremilast",0.355260929615245,0.69478678169582,0.608395252928319
1.4883825516941,0.671870278821654,0.637803635478608,3.47329882891792,"Evolocumab",0.357673634579719,0.432362444227773,0.611025792407021
1.12846305057617,0.886161048418398,0.868054759765179,1.46699138757116,"Colchicine",0.36659444802709,0.133858099314788,0.624572343775388
0.538642958122075,1.85651735518162,0.140290952222955,2.06810369262734,"Ruxolitinib Phosphate",0.367395496338464,0.686407735258714,0.624572343775388
0.812916156962339,1.23013916187463,0.516693462407631,1.27896465957038,"Vancomycin Hydrochloride",0.37035366357362,0.231217612778582,0.628069351607818
1.16129234115839,0.861109614313394,0.83533896895588,1.61443432157702,"Lovastatin",0.373679940007415,0.16809041413491,0.630218767249139
1.25335737293242,0.797857037103752,0.76155460150243,2.06276043921853,"Lubiprostone",0.374333672368929,0.254198168774693,0.630218767249139
0.411455283180113,2.43039776344846,0.0582318699812245,2.90726452905278,"Propylthiouracil",0.3733649533838,0.997603814531627,0.630218767249139
1.39067594671415,0.719074779687368,0.669107971156443,2.89038491863538,"Sodium Polystyrene Sulfonate",0.376960292292422,0.373272043427624,0.633111623440525
0.787280968743455,1.27019455531366,0.461678167660728,1.34251815910236,"Nadolol",0.379779950815914,0.272309674948374,0.636314004131471
1.74900798482167,0.571752678477315,0.500796205965827,6.1083308829594,"Pazopanib Hydrochloride",0.380949343598757,0.63807539650037,0.63674266783773
1.4451506224451,0.691969393687187,0.632188533584993,3.30354033742166,"PEG",0.382725485198877,0.42183487876667,0.638181012400999
2.18959375353844,0.456705723782768,0.373315714617839,12.8425368067949,"Pirfenidone",0.38523265032731,0.902591495236816,0.640828537656646
2.19977352762833,0.454592251175121,0.368777381452369,13.121747200972,"Glyburide, Micronized",0.386937852621796,0.911198647762976,0.641437285228765
0.747141852779702,1.33843392159006,0.385754341766596,1.44708921646523,"Phenytoin Sodium, Extended",0.387439163674763,0.337278808373764,0.641437285228765
1.3962214343312,0.716218771185824,0.639050409722725,3.05051724250001,"Chlordiazepoxide Hydrochloride",0.402573767452963,0.398753016773889,0.660304430451348
0.487067487497618,2.05310357531284,0.0908844593426977,2.61028936182259,"Diclofenac Epolamine",0.401008025927025,0.856553325727951,0.660304430451348
1.84413858870476,0.542258594947766,0.441824251062064,7.69728489591728,"Tamoxifen Citrate",0.401189599541239,0.729021241284989,0.660304430451348
0.422035837017408,2.36946702694054,0.0559741420435125,3.1820808899317,"Stomach,",0.402624652714236,1.03073342843771,0.660304430451348
0.670346651386114,1.49176548869491,0.261821863493465,1.71629911661595,"Insulin Glulisine",0.404377566905253,0.479667286716535,0.66162245101634
0.60106029124653,1.66372660873357,0.178612739754927,2.02266352450035,"Cetirizine Hydrochloride",0.410953711254042,0.619131402503427,0.669240039121653
1.46260682314721,0.683710744524096,0.591253435882384,3.6181078862133,"Na Phos, Dibasic",0.410632529402193,0.462116076644397,0.669240039121653
1.33197707370263,0.750763672846261,0.663991202821823,2.67196751602973,"Etanercept",0.419618338851888,0.355185474775067,0.679399320032142
1.64040376763248,0.609606012697261,0.492485621442125,5.46396565443497,"Galantamine Hydrobromide",0.420116365758756,0.613905375118272,0.679399320032142
0.703224667304063,1.42202065213906,0.299690015228507,1.65012148412034,"Semaglutide",0.418485938115562,0.435175224264165,0.679399320032142
1.20709603044533,0.828434502954228,0.761015376721854,1.91465359477149,"Alfuzosin Hydrochloride",0.423906560789033,0.235371271735465,0.68394183534712
0.415207087015892,2.40843673258815,0.0468062883242097,3.68320008444365,"Antibacterial",0.429960072860766,1.11367344402492,0.686327932804096
0.352799953872287,2.8344674907809,0.0263423084585001,4.72501518416185,"Galcanezumab-gnlm",0.431293593354655,1.32386354064851,0.686327932804096
1.65840242664098,0.602989952218928,0.472909864515981,5.81569304227478,"Influenza Virus Vaccine, Adjuvanted",0.429416085370731,0.640167485323146,0.686327932804096
1.39884662270393,0.714874657285176,0.611309017941991,3.20095371803576,"Naloxegol",0.426784624443904,0.422355080330687,0.686327932804096
0.415207087015892,2.40843673258815,0.0468062883242097,3.68320008444365,"Analgesic Combination",0.429960072860766,1.11367344402492,0.686327932804096
2.01104008135603,0.497255131447061,0.353542734969778,11.4393022647352,"Sodium Picosulfate",0.430874617207079,0.886956579462694,0.686327932804096
1.28798048558852,0.776409278858811,0.683609036632738,2.42667027842122,"Cefpodoxime Proxetil",0.433597716682661,0.32319195162233,0.687695644162679
1.36856705139994,0.730691272288835,0.621342387856216,3.01440206041592,"Methylphenidate Hydrochloride",0.436099676786089,0.402883548157545,0.687695644162679
1.15189498021865,0.868134697323001,0.807352097021389,1.64347383297596,"Omega-3-Acid Ethyl Esters",0.435489590190373,0.181331800054343,0.687695644162679
1.65138173114429,0.60555350779318,0.468254170284396,5.82389179855213,"Oxymorphone Hydrochloride",0.435360910486896,0.643050786557966,0.687695644162679
0.674719479101336,1.48209742118592,0.248572475858431,1.83144321955442,"Magnesium Oxide",0.439952091619017,0.509480056513567,0.692204532411862
0.808969252721195,1.23614092456075,0.471695467636841,1.38740203531516,"Ketorolac Tromethamine",0.441143441782707,0.275223081849193,0.692515718294024
1.9216013940271,0.520399289419904,0.36080119184407,10.2343118620371,"Nintedanib",0.444044155433177,0.853376438776229,0.695502868172864
2.1610820824274,0.46273115127435,0.297723572485986,15.6866173813246,"Dicloxacillin Sodium",0.446080946272544,1.01134454921482,0.697126501237585
0.569455858599299,1.75606236181276,0.132998087874029,2.43823035411013,"Gatifloxacin",0.44795302013308,0.742027165335332,0.698486029156056
1.27117468565478,0.786673941264733,0.682209865494876,2.36860409557014,"Leflunomide",0.449868042643033,0.317536125673743,0.699906307415612
0.591426979070301,1.69082580840657,0.148405754631229,2.356956254435,"Rizatriptan Benzoate",0.456543573846258,0.705415062956758,0.708710180335951
0.499417163222578,2.00233406787088,0.0784461026768488,3.17947602762038,"Levobunolol Hydrochloride",0.462233389553841,0.94442038765436,0.714360692946845
0.518047675910196,1.93032426647417,0.0900606070354404,2.97991989339297,"Milnacipran Hydrochloride",0.461261018662855,0.892661515755394,0.714360692946845
0.811439946713107,1.23237708970416,0.462516475960679,1.42359206935094,"Nicotine",0.466292242289213,0.286805372861672,0.719039143530047
0.691709122597539,1.44569439281754,0.254931048600579,1.87682713781286,"Potassium Bicarbonate",0.469222084806219,0.50928099756193,0.721959808189702
1.20287333637413,0.831342727252018,0.724112640367414,1.99817567419575,"Rivastigmine",0.475640575428767,0.258944278433294,0.730223526594385
1.13751523886097,0.879109101871313,0.796433614039888,1.62466889371664,"Clobetasol Propionate",0.478663170358758,0.181869550443299,0.731114764752073
0.411160400518223,2.43214083540051,0.0350305212987338,4.82587380052539,"Flavoxate Hydrochloride",0.479367930404157,1.25653517518447,0.731114764752073
1.60378928519103,0.623523307727354,0.43533456504313,5.90842142534381,"Lifitegrast",0.477713790452909,0.665323225954672,0.731114764752073
1.31506668411188,0.760417712714959,0.608876422831944,2.84031425558802,"Atovaquone",0.485721245050617,0.392878303278113,0.7369746120403
1.18813237270373,0.841657060251953,0.731248624195143,1.93047684242874,"Hyoscyamine Sulfate",0.486382096898907,0.24764965340026,0.7369746120403
1.16576895196236,0.857802910531015,0.757759294199374,1.79346826856846,"Solifenacin Succinate",0.48525948454657,0.219784860784236,0.7369746120403
1.07729619206668,0.928249823367148,0.872617464332528,1.32998379344734,"Aspirin",0.488594867447954,0.107508292107777,0.738721524102438
0.640996955636694,1.56006981188657,0.179806176621505,2.28511113942661,"Terbinafine Hydrochloride",0.492886619242319,0.648555403751392,0.743597345480295
1.68217129191042,0.594469781293386,0.377672034420433,7.49248024061398,"Amiloride Hydrochloride",0.494998905513292,0.762164254122069,0.74370645828155
1.21867744082068,0.820561673256689,0.690464058788114,2.15098046866044,"Insulin Aspart Protamine",0.495092965054002,0.289881634960914,0.74370645828155
0.649087444990309,1.54062446857978,0.185315688000814,2.27349619338325,"Lithium Carbonate",0.499191549470968,0.639555962832846,0.748250559099494
0.588583755103341,1.69899354395947,0.124657970703712,2.77905082856635,"Pitavastatin Calcium",0.503303887592366,0.791925512840464,0.752795728866693
0.483508817427549,2.0682146094468,0.0559529180546047,4.1781695156996,"Eluxadoline",0.508971494602836,1.10030540373202,0.754793897315269
2.62295995634946,0.381248671974301,0.150405917921996,45.7423419747408,"Prucalopride",0.508525848358968,1.45855790071491,0.754793897315269
0.804334147110706,1.24326438656391,0.423406080456153,1.52797385316554,"Theophylline",0.506006359457399,0.327395336925094,0.754793897315269
1.07041114814069,0.934220464479469,0.875343253476253,1.30894939957969,"Insulin Aspart",0.50740117372248,0.10264576630846,0.754793897315269
0.669274134802294,1.49415605355107,0.202125060374227,2.21609268383662,"Ampicillin",0.510957877216737,0.610882208581962,0.755217542387766
1.38272057818526,0.723211916982132,0.525597436628039,3.6376056352231,"Mercaptopurine",0.511424218087555,0.493515538247049,0.755217542387766
0.543128516732063,1.84118485624153,0.0870782289240425,3.38762730170921,"Isoniazid",0.513390694873992,0.933965668638215,0.756518634941168
1.47813395872844,0.676528669201433,0.449060155118819,4.8654505972994,"Azilsartan Medoxomil",0.520300899309844,0.607857535852033,0.765083811854348
0.774259003317793,1.29155747071055,0.353698688450821,1.69488048385007,"Clindamycin Phosphate",0.522139890502137,0.399732375330459,0.766022231699111
2.4670040679923,0.405349959886293,0.154305883833221,39.4418470657193,"Thalidomide",0.523137133843295,1.41422133074263,0.766022231699111
2.06378324391912,0.484547009937441,0.217014522115747,19.6263422205894,"Trihexyphenidyl Hydrochloride",0.528373687374689,1.14917000918289,0.772068050524441
1.22944371869849,0.813375988498778,0.644926772975743,2.34372632798737,"Adalimumab",0.530328429389887,0.329179673633453,0.77330317005178
2.90253839342683,0.344526019798611,0.102324295274184,82.3336149322333,"Dasatinib",0.532409968921302,1.70676289582773,0.774272392275149
1.30967305492048,0.763549342519474,0.559278294006209,3.06688732455204,"Desloratadine",0.534325711168359,0.434133291989644,0.774272392275149
1.28801121991346,0.776390752300425,0.580881670739117,2.85595670545445,"Oxcarbazepine",0.53331259093077,0.406286826049789,0.774272392275149
0.901377691851488,1.10941285660835,0.647894768894437,1.25403349799217,"Methocarbamol",0.537686508238676,0.168470479425647,0.777525925814019
1.18624256617663,0.842997906594341,0.686734660461658,2.04907587577326,"Primidone",0.540264487066279,0.278881703569345,0.779636330197094
1.1290738548402,0.885681654670436,0.764177817323953,1.66820828972493,"Polymyxin B Sulf",0.54216712272446,0.199163083592994,0.780765463923447
1.38720520142496,0.720873882950255,0.477047480173303,4.03385061411786,"Cevimeline Hydrochloride",0.547869254828059,0.544617318962201,0.782126130257719
1.30998127107354,0.763369692438805,0.539308166135384,3.18194872304725,"Fosinopril Sodium",0.550966900941951,0.45280473614453,0.782126130257719
1.42497792830846,0.701765255541232,0.449724935489015,4.51512010104199,"Guanfacine Hydrochloride",0.547253899169135,0.588416660392745,0.782126130257719
0.513511963195135,1.94737430025559,0.0578425077798446,4.5588365108265,"Haloperidol Lactate",0.549681627613175,1.11407628384099,0.782126130257719
0.600460862862241,1.66538747460286,0.112716692150689,3.19875646587686,"Methylnaltrexone Bromide",0.550099783788397,0.853495246289226,0.782126130257719
1.0931293268815,0.914804840935719,0.816384175531701,1.46368800511127,"Mometasone Furoate",0.54993356708332,0.148938837048422,0.782126130257719
1.47390592375401,0.67846935403653,0.414295733302038,5.24359412239809,"Voriconazole",0.54911209146628,0.647507406507183,0.782126130257719
1.41084108298462,0.708797051673966,0.446051150350142,4.46243118053774,"Trandolapril",0.557987138879548,0.587514717127172,0.790481780079359
1.06969932825909,0.934842131412272,0.852948264818983,1.34153113392027,"Polyethylene Glycol 3350",0.5597545691881,0.115529669591539,0.791377149541796
1.08775138125013,0.919327722526739,0.818711696955473,1.44520112734621,"Triamterene",0.561774891504682,0.144969953608174,0.792625707244461
0.743595898934847,1.3448164539805,0.271992484078475,2.03290492671551,"Iron Polysaccharide",0.563703208651147,0.51313356508886,0.793739669555252
0.620073763775552,1.61271135535734,0.120641047574531,3.18707007484534,"Fosfomycin Tromethamine",0.567187483689337,0.835229050129806,0.796489212745226
1.46788331751908,0.681253058785443,0.393194171612753,5.47994245441899,"Rotigotine",0.567941375515606,0.672090491061244,0.796489212745226
0.725300238914408,1.37873937763587,0.232799855180555,2.25971118479131,"Acarbose",0.579632102687874,0.579809938832303,0.809626403954806
0.892287222759812,1.1207153643947,0.596356108022796,1.33506889120348,"Sildenafil Citrate",0.579345753019573,0.205590560448986,0.809626403954806
1.3988426180872,0.7148767038335,0.423666954405192,4.61862944426299,"Triazolam",0.581800698687341,0.609425897653777,0.811030173970154
1.17767159790851,0.8491331554365,0.655260331252575,2.11657920733461,"Chlorpheniramine Polistirex",0.584559453258656,0.29911872954763,0.811629360400963
1.17767159790851,0.8491331554365,0.655260331252575,2.11657920733461,"Hydrocodone Polistirex",0.584559453258656,0.29911872954763,0.811629360400963
1.22819987914766,0.814199721867727,0.584321750193231,2.58158273697579,"Teriparatide",0.587592799971599,0.379013643173983,0.812603534881358
0.726147881084566,1.37712995665072,0.229180269372146,2.30076850266453,"Zaleplon",0.586545047050013,0.588401011325454,0.812603534881358
0.595990699334783,1.67787853252769,0.090593408129153,3.92086931079105,"Sulindac",0.590271912857986,0.961162360234448,0.814692125271319
1.41628378273857,0.7060731840524,0.397237412831587,5.04952375696465,"Glucagon",0.591553735546626,0.648612707471069,0.814847734537546
1.49951000210741,0.666884514671194,0.338027337296126,6.65191834603115,"Netarsudil",0.59402851731667,0.760099118364505,0.816642754575382
1.10451770577423,0.905372539319351,0.764291953376857,1.59619548129305,"Mirabegron",0.596706910823625,0.187867839468797,0.818710072527691
0.829548049651943,1.2054756809079,0.409889048134682,1.67886887881725,"Loteprednol Etabonate",0.603390224898265,0.359697693827969,0.826253412090552
0.871228383258719,1.14780466203319,0.516649342697015,1.46915680146473,"Eszopiclone",0.605115826902664,0.26660681741535,0.826991630100307
1.16977945812181,0.854861993905753,0.641924505200807,2.1316898943057,"Saxagliptin Hydrochloride",0.608533097088626,0.306178998081334,0.830034380960415
0.801571345702326,1.24754958540068,0.342110982156421,1.87809411495964,"Prazosin Hydrochloride",0.610649298228518,0.434415528233282,0.831294064189994
1.17323188743121,0.852346420782593,0.630892647038959,2.18178650226115,"Potassium Citrate",0.613745174097766,0.316527142800734,0.832397395435646
1.17161171225968,0.853525096698894,0.633297974699194,2.16750101712556,"Trimethoprim Sulfate",0.613848294481954,0.313880546304994,0.832397395435646
0.686156235316409,1.45739402854638,0.157949671647602,2.98076200065804,"Zoster Vaccine, Live",0.615251806061915,0.749416271547554,0.832680599660494
1.26513204668549,0.790431325030371,0.502385286012101,3.18591953250811,"Patiromer",0.617719269539855,0.471215012317409,0.834399866025735
0.570190533219097,1.75379972437345,0.0613037615474602,5.30338165172749,"Tdap Vaccine",0.621498137214487,1.13784201515055,0.837880467385875
1.32261632244636,0.756077165409814,0.428901139996801,4.07859474659963,"Clidinium Bromide",0.626510931105376,0.574572122628004,0.843007951699705
1.36215397569921,0.734131396185727,0.380889079467127,4.87140102863806,"Anagrelide Hydrochloride",0.634528932253505,0.650172318885886,0.845522522457136
1.17811763615525,0.848811671526678,0.600378609253958,2.31180982004797,"Capecitabine",0.633656360017586,0.343941395772049,0.845522522457136
1.099167182641,0.909779709395319,0.743340526410169,1.62532305514081,"Mesalamine",0.635658252177245,0.199571939029291,0.845522522457136
1.12638483131319,0.887796046431269,0.692175516679895,1.83297842474712,"Moxifloxacin Hydrochloride",0.631905475021395,0.248437707201336,0.845522522457136
1.10096676855019,0.908292628411347,0.743839198789893,1.62955626353624,"Topiramate",0.630666830367133,0.200064427497417,0.845522522457136
0.760697383110136,1.31458319984153,0.248288327025043,2.33059892748097,"Na Phos, Monobasic",0.632079214513834,0.57125791641625,0.845522522457136
1.15039749712968,0.869264756308203,0.635986047654768,2.0808859035232,"Candesartan Cilexetil",0.643132165991019,0.302396467760363,0.84842848396122
0.953168153793231,1.04913282721459,0.777792775608508,1.16808687081827,"Dexamethasone",0.64383943981944,0.103742315187975,0.84842848396122
1.09490302646036,0.91332289329114,0.748384685506499,1.60186687484219,"Divalproex Sodium",0.64048792405739,0.19413823407397,0.84842848396122
0.867867111377819,1.15225013932422,0.475850292813082,1.58283673328986,"Fenofibric Acid",0.643929222403853,0.306605282710925,0.84842848396122
1.31676030220756,0.759439662878271,0.410855458142779,4.22011600212745,"Lurasidone Hydrochloride",0.643314347155363,0.59423959939867,0.84842848396122
0.884051891052554,1.13115532031655,0.519016911657656,1.50582327573385,"Levalbuterol Hydrochloride",0.650161293936653,0.271729122414629,0.855023437497825
1.52903023120671,0.6540093057616,0.237470587071511,9.84514956894434,"Diphenhydramine Hydrochloride",0.654953202410783,0.950193585396975,0.856477264691025
0.832503055191664,1.20119679292921,0.373546088773771,1.85535696325599,"Loratadine",0.653908035527198,0.408882767297928,0.856477264691025
0.866686889396393,1.15381923072178,0.464030446109589,1.61874327546645,"Phenytoin",0.653519332389333,0.31874442960526,0.856477264691025
1.18398293785768,0.844606765879093,0.558249433462138,2.51109184015531,"Denosumab",0.65974440154342,0.383595583798326,0.861127055947123
1.38614236928885,0.721426616887156,0.320897400966516,5.98755447115069,"Dexmethylphenidate Hydrochloride",0.661825753361387,0.74652312832175,0.862229065594181
0.878965405423941,1.13770120397137,0.488886518566919,1.5802853107849,"Anastrozole",0.666439473088298,0.299298941523147,0.86661998645997
1.07537251469049,0.929910320692746,0.769860362484194,1.5021244133419,"Hydroxyzine Hydrochloride",0.66999860748351,0.170520100107084,0.869625753102433
1.17315562922319,0.852401825546503,0.555088821250497,2.47941244299885,"Na Cl",0.675750506564318,0.381805167216945,0.875461158132582
1.24672150407682,0.802103755112884,0.439666642183059,3.53521136152153,"Citric Acid",0.678373817149629,0.531772924328805,0.877229221805735
0.899800615113586,1.11135731983665,0.542347939196296,1.49284451630551,"HC",0.682721586195368,0.258303445522353,0.881216565885503
1.36467682018417,0.732774225523258,0.303387719774488,6.13849111932511,"Ibrutinib",0.685279765345134,0.767188243736306,0.881254605988116
1.3203689997287,0.757364040056583,0.345226336279945,5.04994582461655,"Vitamin B Complex and Vitamin C",0.684709342515958,0.684434144316188,0.881254605988116
1.04467205653908,0.957238200965116,0.843504954949106,1.29381540595626,"Insulin Aspart, Recombinant",0.688814512607897,0.109130840718773,0.882435942366588
1.06167560312748,0.941907299229824,0.791170508819756,1.42466772169953,"Temazepam",0.68999654030099,0.150048773031736,0.882435942366588
0.701062993008991,1.42640534441557,0.123247624374253,3.98781982745785,"Trimethobenzamide Hydrochloride",0.688845092797852,0.886956199433019,0.882435942366588
0.759459079249852,1.316726637843,0.190341767506825,3.03022347963828,"Enzalutamide",0.696747325914779,0.70602583532621,0.882968883932002
1.41285535061644,0.707786539905656,0.250501321697431,7.96866151539336,"Moexipril Hydrochloride",0.695371658314014,0.882620203195268,0.882968883932002
0.849871624399329,1.17664829756703,0.376000421132785,1.92096002388274,"Naloxone Hydrochloride",0.695825586383272,0.416076545777871,0.882968883932002
1.23612710983365,0.808978293611386,0.428050126328064,3.56969928913093,"Rasagiline",0.695222548598165,0.541080435382135,0.882968883932002
0.657912829024621,1.51995820097099,0.0823319594350848,5.25736656293797,"PSE HCl",0.692960212621284,1.06038330268278,0.882968883932002
0.666457114264064,1.50047164115616,0.0845830854063289,5.25122822157004,"Acetic Acid",0.700029180904689,1.05320378262767,0.883913657772768
1.11112548407102,0.899988358053066,0.650477143120665,1.8979911199171,"Sodium Chloride",0.699697166128785,0.273179800501088,0.883913657772768
0.856548830822658,1.16747576322014,0.385388140746603,1.90373242456898,"Modafinil",0.703947612290698,0.407487255005454,0.886645163616655
0.96547884243466,1.03575547805718,0.80505892664699,1.15786480260681,"Sotalol Hydrochloride",0.704736614983683,0.0927102303585887,0.886645163616655
0.690584750815067,1.44804819223092,0.0977251117539242,4.88008956448349,"Omega-3 Fatty Acids",0.71057463745878,0.997661265122887,0.89237931947526
1.08326400864285,0.923135996415899,0.704891409006197,1.66473998324849,"Chlorhexidine Gluconate",0.715253057699296,0.21923373837756,0.896639174849658
1.4012117069595,0.71366803105714,0.223403294425769,8.78856443351484,"Fidaxomicin",0.718778692201326,0.936810077858315,0.899241299819535
1.10410184576887,0.905713547923312,0.6425774695418,1.8971111556393,"Insulin Degludec",0.719909103729269,0.276178589908262,0.899241299819535
1.56200824461655,0.640201486417559,0.133475140179715,18.2795818979098,"Pimavanserin",0.72232880851883,1.25502936962839,0.900649695058362
1.10426259726135,0.905581699932671,0.635844168430034,1.91775901117596,"Rifaximin",0.724718599605503,0.281627390920705,0.902015828437564
0.790090257484913,1.26567818110211,0.205359569597983,3.03975420378319,"Pomalidomide",0.73180483221006,0.687453830185033,0.908915907066253
1.21653888313243,0.82200414131041,0.394722246211462,3.74938800226693,"Calcium Threonate",0.732870501823866,0.574287481963287,0.908915907066253
1.13869788834021,0.878196060816112,0.528862350258938,2.45173981523852,"Colestipol Hydrochloride",0.739932807892966,0.391289075140072,0.915633629215142
1.50603855695584,0.663993624453613,0.13224489972257,17.1511501751363,"Tetrabenazine",0.741456128962015,1.24113632948278,0.915633629215142
0.802720671994835,1.24576335814912,0.216699054635249,2.97352694192615,"Ustekinumab",0.742228121243265,0.668123119725644,0.915633629215142
0.843345576822138,1.18575353625279,0.303521662584989,2.34326524139381,"Heparin Sodium",0.74384065812641,0.521399288522419,0.916001658505491
1.57014661572404,0.636883199304844,0.103306148139205,23.8646047624152,"Daratumumab",0.745215533952189,1.38840683277008,0.916076238385672
1.0736359331689,0.931414429329357,0.696836764234713,1.65418097344128,"Tadalafil",0.747327930012595,0.220542343217403,0.917055576089399
1.21121560439526,0.825616840115992,0.369253507661613,3.97299743913333,"Betaxolol Hydrochloride",0.751873537461106,0.606080700767557,0.919837730468971
1.56317487703538,0.639723689710608,0.0976171723550393,25.0316172579489,"Succinic Acid",0.752234585892845,1.41503660645577,0.919837730468971
0.732853802436201,1.36452863678367,0.0975493415267514,5.50567217922137,"Bisacodyl",0.762589693701064,1.02889029083712,0.926878715016516
1.2743779405873,0.784696570892579,0.266260904996763,6.09942768531967,"Codeine Sulfate",0.761504871798416,0.798859972546064,0.926878715016516
1.10910328614188,0.901629282407587,0.568798823595681,2.16264529443738,"Methadone Hydrochloride",0.761181900113564,0.340710499018697,0.926878715016516
1.18778783765963,0.841901195057161,0.38751949229921,3.64069414656127,"Methenamine Hippurate",0.763311882954778,0.57148077961863,0.926878715016516
0.952475865923401,1.04989536824697,0.690754682884066,1.31336102041135,"Amitriptyline Hydrochloride",0.76643923372893,0.163921392638196,0.928622846353492
0.659883425330273,1.51541918104625,0.0408808877643649,10.6515821656198,"Apraclonidine Hydrochloride",0.769579542327549,1.41910797905606,0.928622846353492
0.871946906850998,1.14685881920433,0.350929888685317,2.16650514213905,"Felodipine",0.767930453083222,0.464366736540672,0.928622846353492
0.847078942343725,1.18052751640026,0.27834728725919,2.57786861020854,"Ferric Citrate",0.77007748234192,0.567828966547851,0.928622846353492
0.857423888351145,1.16628427734039,0.298971494944775,2.45901611607152,"Entacapone",0.774760213572382,0.537552827122175,0.932656077478325
1.13105384546715,0.884131205607616,0.476668484158203,2.68379983964168,"Olodaterol",0.779987461367282,0.440867201145038,0.937329759608613
0.781467592347267,1.27964359596325,0.133510056084805,4.57412434536861,"IF",0.7844613212653,0.901545586006997,0.941083547197786
0.903929391171746,1.10628109868595,0.428455695018569,1.90705446029539,"Risedronate Sodium",0.790880665237988,0.380906954898153,0.947154336204257
1.4061594612593,0.711156897599962,0.110549918523438,17.8858967686154,"Lixisenatide",0.792784225610859,1.29754951139071,0.947805497857236
1.22717857048848,0.814877332483038,0.254172956052735,5.92497041091065,"Bromocriptine Mesylate",0.798844510851735,0.803309660855293,0.949213145658434
0.926117014222509,1.07977716059943,0.510227902980147,1.68099925351552,"Ciclopirox",0.800770917714719,0.304160230557954,0.949213145658434
0.870394294304723,1.14890459018784,0.304860818308313,2.48502326983867,"Darifenacin Hydrobromide",0.795380785475984,0.535260336444191,0.949213145658434
1.09525551035778,0.913028960405175,0.545046068282779,2.20088668238353,"Ibandronate Sodium",0.798308045461903,0.356064011011185,0.949213145658434
0.831668437591434,1.20240224926181,0.200301940376666,3.4531487252949,"Sucroferric Oxyhydroxide",0.799676299814665,0.726343917610623,0.949213145658434
1.07591939709207,0.929437653696683,0.605995020830221,1.91025092492183,"Empagliflozin",0.802713071034959,0.292892656750043,0.949899848066836
1.08525788265959,0.921439978440284,0.562722144843668,2.09301283531676,"Trospium Chloride",0.80710864265341,0.335101533753346,0.953482582931232
1.09101398650915,0.916578533699316,0.532502523451219,2.23531620290551,"Lenalidomide",0.811863658204248,0.365963443644467,0.95585974623034
1.06166564583568,0.941916133316022,0.649111850902172,1.73642484262325,"Olopatadine Hydrochloride",0.811583291342872,0.251019547487972,0.95585974623034
0.933805489372427,1.07088682962451,0.524993541376609,1.66095889426675,"Clarithromycin",0.815691651516054,0.29382284838756,0.957133133176245
1.13228089420768,0.883173075793846,0.401118266211762,3.1962145117343,"Erlotinib Hydrochloride",0.814487670348828,0.529465369717918,0.957133133176245
1.08246553028765,0.923816945685344,0.545464718615145,2.14813458006188,"Aclidinium Bromide",0.820725789784348,0.349679124745634,0.960280188875988
1.2084427261335,0.827511290667101,0.234110735139473,6.23779093886896,"Cefprozil",0.821129114160816,0.837410069230311,0.960280188875988
1.04915661766246,0.953146539958946,0.687626685110401,1.60076627655629,"Conjugated Estrogens",0.823838586165756,0.215563051483873,0.961834999258848
1.08166619039161,0.924499636655888,0.509233593479097,2.29757377050247,"Cholecalciferol",0.838168144080755,0.384369849923401,0.966283062139334
0.814987583272918,1.22701255887125,0.117463214248904,5.65457675525192,"Dalfampridine",0.836007733079412,0.988307784638201,0.966283062139334
1.09846282996098,0.91036307531273,0.441562259427495,2.73261711807146,"Haloperidol",0.83994126145661,0.464982026862223,0.966283062139334
0.936175437598534,1.06817585661635,0.493258378146726,1.77680600835553,"Hydroxyzine Pamoate",0.840125589177097,0.326929355305876,0.966283062139334
1.03822499880734,0.963182355605722,0.734437719040711,1.46766855814053,"Isosorbide Dinitrate",0.831798913168608,0.176616818720502,0.966283062139334
0.790263583131727,1.265400584495,0.0877300941871169,7.11861233720077,"Octreotide Acetate",0.833755686905328,1.1215009902951,0.966283062139334
0.84749623268192,1.17994624806234,0.18356924043174,3.9126918143845,"Pindolol",0.832097941757405,0.78047070136075,0.966283062139334
1.06681523419655,0.93736944125393,0.579053292729168,1.9654404149052,"Scopolamine",0.835650517342973,0.311760094191762,0.966283062139334
0.825897918781745,1.21080339017571,0.140863425924159,4.84233127068246,"Treprostinil",0.832129219397681,0.902404525960629,0.966283062139334
0.928401148735058,1.07712059745132,0.442674644091928,1.94709298234299,"Thyroid",0.844139754401099,0.377878805463433,0.969300508760405
1.12432215372176,0.889424794032362,0.342842761421372,3.68711388307801,"Imatinib Mesylate",0.846662160888849,0.605961993098219,0.970597904834749
1.13721713106283,0.879339549752837,0.289536048573096,4.4666728359259,"Balsalazide Disodium",0.853842942348605,0.698002435415691,0.975620542322914
0.86490450431692,1.15619700788791,0.185688740031868,4.02856846063641,"Bosentan",0.853315479505037,0.784987521240826,0.975620542322914
0.947827346618981,1.05504446940376,0.512350055456929,1.75344311848972,"Levalbuterol Tartrate",0.864444263367591,0.3138650879379,0.985640044326814
